index_code,index_name,query_trading_day,source_api,source_query_code,htsc_code,name,exchange,stock_code,stock_name,stock_exchange,trading_day,weight,in_date,out_date
000852.SH,中证1000,2019-05-15,get_index_component,000852,000852.SH,中证1000,XSHG,000889.SZ,茂业物流,XSHE,2019-05-15 00:00:00,0.08,2014-12-15 00:00:00,2021-12-13 00:00:00
000852.SH,中证1000,2019-05-15,get_index_component,000852,000852.SH,中证1000,XSHG,000892.SZ,欢瑞世纪,XSHE,2019-05-15 00:00:00,0.06,2017-06-12 00:00:00,2020-06-15 00:00:00
000852.SH,中证1000,2019-05-15,get_index_component,000852,000852.SH,中证1000,XSHG,000901.SZ,航天科技,XSHE,2019-05-15 00:00:00,0.15,2014-10-17 00:00:00,
000852.SH,中证1000,2019-05-15,get_index_component,000852,000852.SH,中证1000,XSHG,000902.SZ,新洋丰,XSHE,2019-05-15 00:00:00,0.19,2014-12-15 00:00:00,
000852.SH,中证1000,2019-05-15,get_index_component,000852,000852.SH,中证1000,XSHG,000905.SZ,厦门港务,XSHE,2019-05-15 00:00:00,0.06,2014-10-17 00:00:00,2021-06-15 00:00:00
000852.SH,中证1000,2019-05-15,get_index_component,000852,000852.SH,中证1000,XSHG,000910.SZ,大亚科技,XSHE,2019-05-15 00:00:00,0.11,2015-12-14 00:00:00,2023-06-12 00:00:00
000852.SH,中证1000,2019-05-15,get_index_component,000852,000852.SH,中证1000,XSHG,000913.SZ,钱江摩托,XSHE,2019-05-15 00:00:00,0.08,2018-12-17 00:00:00,
000852.SH,中证1000,2019-05-15,get_index_component,000852,000852.SH,中证1000,XSHG,000915.SZ,山大华特,XSHE,2019-05-15 00:00:00,0.11,2014-10-17 00:00:00,2025-12-15 00:00:00
000852.SH,中证1000,2019-05-15,get_index_component,000852,000852.SH,中证1000,XSHG,000917.SZ,电广传媒,XSHE,2019-05-15 00:00:00,0.24,2017-12-11 00:00:00,
000852.SH,中证1000,2019-05-15,get_index_component,000852,000852.SH,中证1000,XSHG,000918.SZ,嘉凯城,XSHE,2019-05-15 00:00:00,0.13,2015-06-15 00:00:00,2022-12-12 00:00:00
000852.SH,中证1000,2019-05-15,get_index_component,000852,000852.SH,中证1000,XSHG,000921.SZ,海信科龙,XSHE,2019-05-15 00:00:00,0.16,2017-06-12 00:00:00,2024-06-17 00:00:00
000852.SH,中证1000,2019-05-15,get_index_component,000852,000852.SH,中证1000,XSHG,000923.SZ,河北宣工,XSHE,2019-05-15 00:00:00,0.06,2018-06-11 00:00:00,
000852.SH,中证1000,2019-05-15,get_index_component,000852,000852.SH,中证1000,XSHG,000925.SZ,众合机电,XSHE,2019-05-15 00:00:00,0.07,2014-10-17 00:00:00,2021-06-15 00:00:00
000852.SH,中证1000,2019-05-15,get_index_component,000852,000852.SH,中证1000,XSHG,000927.SZ,一汽夏利,XSHE,2019-05-15 00:00:00,0.08,2017-06-12 00:00:00,2020-06-15 00:00:00
000852.SH,中证1000,2019-05-15,get_index_component,000852,000852.SH,中证1000,XSHG,000928.SZ,中钢国际,XSHE,2019-05-15 00:00:00,0.1,2015-06-15 00:00:00,
000852.SH,中证1000,2019-05-15,get_index_component,000852,000852.SH,中证1000,XSHG,000933.SZ,神火股份,XSHE,2019-05-15 00:00:00,0.14,2017-12-11 00:00:00,2023-06-12 00:00:00
000852.SH,中证1000,2019-05-15,get_index_component,000852,000852.SH,中证1000,XSHG,000935.SZ,四川双马,XSHE,2019-05-15 00:00:00,0.1,2018-06-11 00:00:00,
000852.SH,中证1000,2019-05-15,get_index_component,000852,000852.SH,中证1000,XSHG,000936.SZ,华西股份,XSHE,2019-05-15 00:00:00,0.13,2015-12-14 00:00:00,2022-12-12 00:00:00
